45 C
8801, 797514, -57967.6550, -123.182631
8802, 943075, -57968.0852, -123.183546
8803, 1085035, -57968.5154, -123.184460
8804, 1219476, -57968.9457, -123.185374
8805, 1343041, -57969.3759, -123.186288
8806, 1453037, -57969.8061, -123.187203
8807, 1547463, -57970.2364, -123.188117
8808, 1625023, -57970.6666, -123.189031
8809, 1685177, -57971.0968, -123.189945
8810, 1728215, -57971.5271, -123.190860
8811, 1755270, -57971.9573, -123.191774
8812, 1768222, -57972.3875, -123.192688
8813, 1769430, -57972.8177, -123.193602
8814, 1761314, -57973.2480, -123.194517
8815, 1745857, -57973.6782, -123.195431
8816, 1724157, -57974.1084, -123.196345
8817, 1696178, -57974.5387, -123.197259
8818, 1660832, -57974.9689, -123.198174
8819, 1616420, -57975.3991, -123.199088
8820, 1561347, -57975.8293, -123.200002
8821, 1494929, -57976.2596, -123.200916
8822, 1418017, -57976.6898, -123.201831
8823, 1333228, -57977.1200, -123.202745
8824, 1244655, -57977.5503, -123.203659
8825, 1157112, -57977.9805, -123.204573
8826, 1075163, -57978.4107, -123.205488
8827, 1002246, -57978.8409, -123.206402
8828, 940135, -57979.2712, -123.207316
8829, 888848, -57979.7014, -123.208230
8830, 846898, -57980.1316, -123.209145
8831, 811747, -57980.5619, -123.210059
8832, 780322, -57980.9921, -123.210973
8833, 749508, -57981.4223, -123.211887
8834, 716572, -57981.8525, -123.212802
8835, 679515, -57982.2828, -123.213716
8836, 637300, -57982.7130, -123.214630
8837, 589991, -57983.1432, -123.215544
8838, 538772, -57983.5735, -123.216459
8839, 485848, -57984.0037, -123.217373
8840, 434252, -57984.4339, -123.218287
8841, 387592, -57984.8642, -123.219201
8842, 349871, -57985.2944, -123.220115
8843, 325462, -57985.7246, -123.221030
8844, 319241, -57986.1548, -123.221944
8845, 336735, -57986.5851, -123.222858
8846, 384015, -57987.0153, -123.223772
8847, 467168, -57987.4455, -123.224687
8848, 591312, -57987.8758, -123.225601
8849, 759413, -57988.3060, -123.226515
8850, 971262, -57988.7362, -123.227429
8851, 1222980, -57989.1664, -123.228344
8852, 1507216, -57989.5967, -123.229258
8853, 1813946, -57990.0269, -123.230172
8854, 2131612, -57990.4571, -123.231086
8855, 2448319, -57990.8874, -123.232001
8856, 2752823, -57991.3176, -123.232915
8857, 3035242, -57991.7478, -123.233829
8858, 3287433, -57992.1780, -123.234743
8859, 3503083, -57992.6083, -123.235658
8860, 3677589, -57993.0385, -123.236572
8861, 3807856, -57993.4687, -123.237486
8862, 3892203, -57993.8990, -123.238400
8863, 3930479, -57994.3292, -123.239315
8864, 3924390, -57994.7594, -123.240229
8865, 3877868, -57995.1896, -123.241143
8866, 3797174, -57995.6199, -123.242057
8867, 3690466, -57996.0501, -123.242972
8868, 3566791, -57996.4803, -123.243886
8869, 3434694, -57996.9106, -123.244800
8870, 3300878, -57997.3408, -123.245714
8871, 3169352, -57997.7710, -123.246629
8872, 3041306, -57998.2013, -123.247543
8873, 2915672, -57998.6315, -123.248457
8874, 2790031, -57999.0617, -123.249371
8875, 2661534, -57999.4919, -123.250286
8876, 2527522, -57999.9222, -123.251200
8877, 2385815, -58000.3524, -123.252114
8878, 2234751, -58000.7826, -123.253028
8879, 2073092, -58001.2129, -123.253943
8880, 1899909, -58001.6431, -123.254857
8881, 1714441, -58002.0733, -123.255771
8882, 1515967, -58002.5035, -123.256685
8883, 1303737, -58002.9338, -123.257600
8884, 1077065, -58003.3640, -123.258514
8885, 835613, -58003.7942, -123.259428
8886, 579830, -58004.2245, -123.260342
8887, 311396, -58004.6547, -123.261257
8888, 33476, -58005.0849, -123.262171
8889, -249348, -58005.5151, -123.263085
8890, -531455, -58005.9454, -123.263999
8891, -806735, -58006.3756, -123.264914
8892, -1069129, -58006.8058, -123.265828
8893, -1312979, -58007.2361, -123.266742
8894, -1533203, -58007.6663, -123.267656
8895, -1725316, -58008.0965, -123.268571
8896, -1885423, -58008.5267, -123.269485
8897, -2010219, -58008.9570, -123.270399
8898, -2097048, -58009.3872, -123.271313
8899, -2144012, -58009.8174, -123.272228
8900, -2150185, -58010.2477, -123.273142
8901, -2115898, -58010.6779, -123.274056
8902, -2043048, -58011.1081, -123.274970
8903, -1935309, -58011.5384, -123.275885
8904, -1798099, -58011.9686, -123.276799
8905, -1638223, -58012.3988, -123.277713
8906, -1463280, -58012.8290, -123.278627
8907, -1280928, -58013.2593, -123.279542
8908, -1098218, -58013.6895, -123.280456
8909, -921066, -58014.1197, -123.281370
8910, -753965, -58014.5500, -123.282284
8911, -599951, -58014.9802, -123.283199
8912, -460851, -58015.4104, -123.284113
8913, -337798, -58015.8406, -123.285027
8914, -231908, -58016.2709, -123.285941
8915, -144908, -58016.7011, -123.286856
8916, -79481, -58017.1313, -123.287770
8917, -39148, -58017.5616, -123.288684
8918, -27662, -58017.9918, -123.289598
8919, -48091, -58018.4220, -123.290512
8920, -101845, -58018.8522, -123.291427
8921, -187944, -58019.2825, -123.292341
8922, -302736, -58019.7127, -123.293255
8923, -440172, -58020.1429, -123.294169
8924, -592539, -58020.5732, -123.295084
8925, -751468, -58021.0034, -123.295998
8926, -908940, -58021.4336, -123.296912
8927, -1058044, -58021.8638, -123.297826
8928, -1193356, -58022.2941, -123.298741
8929, -1310988, -58022.7243, -123.299655
8930, -1408428, -58023.1545, -123.300569
8931, -1484293, -58023.5848, -123.301483
8932, -1538081, -58024.0150, -123.302398
8933, -1569897, -58024.4452, -123.303312
8934, -1580174, -58024.8754, -123.304226
8935, -1569422, -58025.3057, -123.305140
8936, -1538064, -58025.7359, -123.306055
8937, -1486488, -58026.1661, -123.306969
8938, -1415278, -58026.5964, -123.307883
8939, -1325572, -58027.0266, -123.308797
8940, -1219340, -58027.4568, -123.309712
8941, -1099468, -58027.8871, -123.310626
8942, -969552, -58028.3173, -123.311540
8943, -833503, -58028.7475, -123.312454
8944, -695115, -58029.1777, -123.313369
8945, -557757, -58029.6080, -123.314283
8946, -424253, -58030.0382, -123.315197
8947, -296898, -58030.4684, -123.316111
8948, -177496, -58030.8987, -123.317026
8949, -67338, -58031.3289, -123.317940
8950, 32858, -58031.7591, -123.318854
8951, 122997, -58032.1893, -123.319768
8952, 203557, -58032.6196, -123.320683
8953, 275466, -58033.0498, -123.321597
8954, 339989, -58033.4800, -123.322511
8955, 398640, -58033.9103, -123.323425
8956, 453186, -58034.3405, -123.324340
8957, 505627, -58034.7707, -123.325254
8958, 558139, -58035.2009, -123.326168
8959, 612911, -58035.6312, -123.327082
8960, 671907, -58036.0614, -123.327997
8961, 736582, -58036.4916, -123.328911
8962, 807587, -58036.9219, -123.329825
8963, 884495, -58037.3521, -123.330739
8964, 965590, -58037.7823, -123.331654
8965, 1047772, -58038.2125, -123.332568
8966, 1126709, -58038.6428, -123.333482
8967, 1197227, -58039.0730, -123.334396
8968, 1253920, -58039.5032, -123.335311
8969, 1291806, -58039.9335, -123.336225
8970, 1306867, -58040.3637, -123.337139
8971, 1296356, -58040.7939, -123.338053
8972, 1258935, -58041.2242, -123.338968
8973, 1194703, -58041.6544, -123.339882
8974, 1105288, -58042.0846, -123.340796
8975, 994003, -58042.5148, -123.341710
8976, 865948, -58042.9451, -123.342625
8977, 727919, -58043.3753, -123.343539
8978, 587932, -58043.8055, -123.344453
8979, 454355, -58044.2358, -123.345367
8980, 334824, -58044.6660, -123.346282
8981, 235221, -58045.0962, -123.347196
8982, 159033, -58045.5264, -123.348110
8983, 107289, -58045.9567, -123.349024
8984, 79066, -58046.3869, -123.349939
8985, 72316, -58046.8171, -123.350853
8986, 84702, -58047.2474, -123.351767
8987, 114109, -58047.6776, -123.352681
8988, 158630, -58048.1078, -123.353596
8989, 216066, -58048.5380, -123.354510
8990, 283195, -58048.9683, -123.355424
8991, 355149, -58049.3985, -123.356338
8992, 425270, -58049.8287, -123.357253
8993, 485563, -58050.2590, -123.358167
8994, 527686, -58050.6892, -123.359081
8995, 544170, -58051.1194, -123.359995
8996, 529500, -58051.5496, -123.360909
8997, 480795, -58051.9799, -123.361824
8998, 397987, -58052.4101, -123.362738
8999, 283613, -58052.8403, -123.363652
9000, 142410, -58053.2706, -123.364566
9001, -19090, -58053.7008, -123.365481
9002, -192943, -58054.1310, -123.366395
9003, -370181, -58054.5613, -123.367309
9004, -541303, -58054.9915, -123.368223
9005, -696912, -58055.4217, -123.369138
9006, -828452, -58055.8519, -123.370052
9007, -928880, -58056.2822, -123.370966
9008, -993149, -58056.7124, -123.371880
9009, -1018368, -58057.1426, -123.372795
9010, -1003644, -58057.5729, -123.373709
9011, -949731, -58058.0031, -123.374623
9012, -858612, -58058.4333, -123.375537
9013, -733171, -58058.8635, -123.376452
9014, -577029, -58059.2938, -123.377366
9015, -394574, -58059.7240, -123.378280
9016, -191158, -58060.1542, -123.379194
9017, 26670, -58060.5845, -123.380109
9018, 251090, -58061.0147, -123.381023
9019, 473329, -58061.4449, -123.381937
9020, 684483, -58061.8751, -123.382851
9021, 876771, -58062.3054, -123.383766
9022, 1044895, -58062.7356, -123.384680
9023, 1187076, -58063.1658, -123.385594
9024, 1305388, -58063.5961, -123.386508
9025, 1405194, -58064.0263, -123.387423
9026, 1493912, -58064.4565, -123.388337
9027, 1579474, -58064.8867, -123.389251
9028, 1668988, -58065.3170, -123.390165
9029, 1767921, -58065.7472, -123.391080
9030, 1879891, -58066.1774, -123.391994
9031, 2006905, -58066.6077, -123.392908
9032, 2149800, -58067.0379, -123.393822
9033, 2308600, -58067.4681, -123.394737
9034, 2482659, -58067.8984, -123.395651
9035, 2670599, -58068.3286, -123.396565
9036, 2870105, -58068.7588, -123.397479
9037, 3077747, -58069.1890, -123.398394
9038, 3288900, -58069.6193, -123.399308
9039, 3497855, -58070.0495, -123.400222
9040, 3698136, -58070.4797, -123.401136
9041, 3882992, -58070.9100, -123.402051
9042, 4046016, -58071.3402, -123.402965
9043, 4181798, -58071.7704, -123.403879
9044, 4286542, -58072.2006, -123.404793
9045, 4358566, -58072.6309, -123.405708
9046, 4398606, -58073.0611, -123.406622
9047, 4409799, -58073.4913, -123.407536
9048, 4397291, -58073.9216, -123.408450
9049, 4367494, -58074.3518, -123.409365
9050, 4327149, -58074.7820, -123.410279
9051, 4282444, -58075.2122, -123.411193
9052, 4238340, -58075.6425, -123.412107
9053, 4198209, -58076.0727, -123.413022
9054, 4163717, -58076.5029, -123.413936
9055, 4134930, -58076.9332, -123.414850
9056, 4110579, -58077.3634, -123.415764
9057, 4088471, -58077.7936, -123.416679
9058, 4066028, -58078.2238, -123.417593
9059, 4040853, -58078.6541, -123.418507
9060, 4011239, -58079.0843, -123.419421
9061, 3976536, -58079.5145, -123.420336
9062, 3937357, -58079.9448, -123.421250
9063, 3895633, -58080.3750, -123.422164
9064, 3854512, -58080.8052, -123.423078
9065, 3818153, -58081.2354, -123.423993
9066, 3791370, -58081.6657, -123.424907
9067, 3779138, -58082.0959, -123.425821
9068, 3785975, -58082.5261, -123.426735
9069, 3815221, -58082.9564, -123.427650
9070, 3868367, -58083.3866, -123.428564
9071, 3944559, -58083.8168, -123.429478
9072, 4040411, -58084.2471, -123.430392
9073, 4150193, -58084.6773, -123.431306
9074, 4266361, -58085.1075, -123.432221
9075, 4380325, -58085.5377, -123.433135
9076, 4483348, -58085.9680, -123.434049
9077, 4567480, -58086.3982, -123.434963
9078, 4626432, -58086.8284, -123.435878
9079, 4656294, -58087.2587, -123.436792
9080, 4655975, -58087.6889, -123.437706
9081, 4627253, -58088.1191, -123.438620
9082, 4574428, -58088.5493, -123.439535
9083, 4503627, -58088.9796, -123.440449
9084, 4421934, -58089.4098, -123.441363
9085, 4336470, -58089.8400, -123.442277
9086, 4253585, -58090.2703, -123.443192
9087, 4178259, -58090.7005, -123.444106
9088, 4113832, -58091.1307, -123.445020
9089, 4062118, -58091.5609, -123.445934
9090, 4023847, -58091.9912, -123.446849
9091, 3999262, -58092.4214, -123.447763
9092, 3988687, -58092.8516, -123.448677
9093, 3992818, -58093.2819, -123.449591
9094, 4012643, -58093.7121, -123.450506
9095, 4048980, -58094.1423, -123.451420
9096, 4101766, -58094.5725, -123.452334
9097, 4169315, -58095.0028, -123.453248
9098, 4247791, -58095.4330, -123.454163
9099, 4331132, -58095.8632, -123.455077
9100, 4411547, -58096.2935, -123.455991
9101, 4480586, -58096.7237, -123.456905
9102, 4530541, -58097.1539, -123.457820
9103, 4555845, -58097.5842, -123.458734
9104, 4554011, -58098.0144, -123.459648
9105, 4525847, -58098.4446, -123.460562
9106, 4474900, -58098.8748, -123.461477
9107, 4406319, -58099.3051, -123.462391
9108, 4325497, -58099.7353, -123.463305
9109, 4236840, -58100.1655, -123.464219
9110, 4142909, -58100.5958, -123.465134
9111, 4044058, -58101.0260, -123.466048
9112, 3938556, -58101.4562, -123.466962
9113, 3823052, -58101.8864, -123.467876
9114, 3693265, -58102.3167, -123.468791
9115, 3544702, -58102.7469, -123.469705
9116, 3373347, -58103.1771, -123.470619
9117, 3176244, -58103.6074, -123.471533
9118, 2951988, -58104.0376, -123.472448
9119, 2701071, -58104.4678, -123.473362
9120, 2426089, -58104.8980, -123.474276
9121, 2131739, -58105.3283, -123.475190
9122, 1824558, -58105.7585, -123.476105
9123, 1512394, -58106.1887, -123.477019
9124, 1203669, -58106.6190, -123.477933
9125, 906563, -58107.0492, -123.478847
9126, 628296, -58107.4794, -123.479762
9127, 374670, -58107.9096, -123.480676
9128, 149913, -58108.3399, -123.481590
9129, -43182, -58108.7701, -123.482504
9130, -202972, -58109.2003, -123.483419
9131, -328667, -58109.6306, -123.484333
9132, -420200, -58110.0608, -123.485247
9133, -478280, -58110.4910, -123.486161
9134, -504592, -58110.9213, -123.487076
9135, -501932, -58111.3515, -123.487990
9136, -474135, -58111.7817, -123.488904
9137, -425684, -58112.2119, -123.489818
9138, -361113, -58112.6422, -123.490733
9139, -284416, -58113.0724, -123.491647
9140, -198720, -58113.5026, -123.492561
9141, -106348, -58113.9329, -123.493475
9142, -9233, -58114.3631, -123.494390
9143, 90515, -58114.7933, -123.495304
9144, 190163, -58115.2235, -123.496218
9145, 286183, -58115.6538, -123.497132
9146, 374424, -58116.0840, -123.498047
9147, 450520, -58116.5142, -123.498961
9148, 510380, -58116.9445, -123.499875
9149, 550590, -58117.3747, -123.500789
9150, 568656, -58117.8049, -123.501703
9151, 563074, -58118.2351, -123.502618
9152, 533348, -58118.6654, -123.503532
9153, 480019, -58119.0956, -123.504446
9154, 404770, -58119.5258, -123.505360
9155, 310531, -58119.9561, -123.506275
9156, 201504, -58120.3863, -123.507189
9157, 82972, -58120.8165, -123.508103
9158, -39121, -58121.2467, -123.509017
9159, -158798, -58121.6770, -123.509932
9160, -270708, -58122.1072, -123.510846
9161, -370707, -58122.5374, -123.511760
9162, -456208, -58122.9677, -123.512674
9163, -526273, -58123.3979, -123.513589
9164, -581522, -58123.8281, -123.514503
9165, -623933, -58124.2584, -123.515417
9166, -656632, -58124.6886, -123.516331
9167, -683654, -58125.1188, -123.517246
9168, -709685, -58125.5490, -123.518160
9169, -739714, -58125.9793, -123.519074
9170, -778604, -58126.4095, -123.519988
9171, -830589, -58126.8397, -123.520903
9172, -898749, -58127.2700, -123.521817
9173, -984504, -58127.7002, -123.522731
9174, -1087227, -58128.1304, -123.523645
9175, -1204095, -58128.5606, -123.524560
9176, -1330259, -58128.9909, -123.525474
9177, -1459366, -58129.4211, -123.526388
9178, -1584281, -58129.8513, -123.527302
9179, -1697850, -58130.2816, -123.528217
9180, -1793545, -58130.7118, -123.529131
9181, -1865977, -58131.1420, -123.530045
9182, -1911312, -58131.5722, -123.530959
9183, -1927645, -58132.0025, -123.531874
9184, -1915215, -58132.4327, -123.532788
9185, -1876347, -58132.8629, -123.533702
9186, -1815061, -58133.2932, -123.534616
9187, -1736406, -58133.7234, -123.535531
9188, -1645754, -58134.1536, -123.536445
9189, -1548229, -58134.5838, -123.537359
9190, -1448341, -58135.0141, -123.538273
9191, -1349778, -58135.4443, -123.539188
9192, -1255248, -58135.8745, -123.540102
9193, -1166347, -58136.3048, -123.541016
9194, -1083493, -58136.7350, -123.541930
9195, -1006016, -58137.1652, -123.542845
9196, -932471, -58137.5954, -123.543759
9197, -861152, -58138.0257, -123.544673
9198, -790731, -58138.4559, -123.545587
9199, -720840, -58138.8861, -123.546502
9200, -652418, -58139.3164, -123.547416
9201, -587664, -58139.7466, -123.548330
9202, -529538, -58140.1768, -123.549244
9203, -480908, -58140.6071, -123.550159
9204, -443557, -58141.0373, -123.551073
9205, -417343, -58141.4675, -123.551987
9206, -399769, -58141.8977, -123.552901
9207, -386123, -58142.3280, -123.553816
9208, -370151, -58142.7582, -123.554730
9209, -345091, -58143.1884, -123.555644
9210, -304758, -58143.6187, -123.556558
9211, -244405, -58144.0489, -123.557473
9212, -161181, -58144.4791, -123.558387
9213, -54192, -58144.9093, -123.559301
9214, 75705, -58145.3396, -123.560215
9215, 226184, -58145.7698, -123.561130
9216, 393678, -58146.2000, -123.562044
9217, 573573, -58146.6303, -123.562958
9218, 760405, -58147.0605, -123.563872
9219, 948171, -58147.4907, -123.564787
9220, 1130804, -58147.9209, -123.565701
9221, 1302740, -58148.3512, -123.566615
9222, 1459501, -58148.7814, -123.567529
9223, 1598151, -58149.2116, -123.568444
9224, 1717541, -58149.6419, -123.569358
9225, 1818287, -58150.0721, -123.570272
9226, 1902469, -58150.5023, -123.571186
9227, 1973141, -58150.9325, -123.572100
9228, 2033715, -58151.3628, -123.573015
9229, 2087432, -58151.7930, -123.573929
9230, 2136994, -58152.2232, -123.574843
9231, 2184471, -58152.6535, -123.575757
9232, 2231434, -58153.0837, -123.576672
9233, 2279209, -58153.5139, -123.577586
9234, 2329104, -58153.9442, -123.578500
9235, 2382535, -58154.3744, -123.579414
9236, 2441017, -58154.8046, -123.580329
9237, 2506110, -58155.2348, -123.581243
9238, 2579370, -58155.6651, -123.582157
9239, 2662309, -58156.0953, -123.583071
9240, 2756322, -58156.5255, -123.583986
9241, 2862506, -58156.9558, -123.584900
9242, 2981346, -58157.3860, -123.585814
9243, 3112347, -58157.8162, -123.586728
9244, 3253712, -58158.2464, -123.587643
9245, 3402270, -58158.6767, -123.588557
9246, 3553759, -58159.1069, -123.589471
9247, 3703480, -58159.5371, -123.590385
9248, 3847164, -58159.9674, -123.591300
9249, 3981792, -58160.3976, -123.592214
9250, 4106115, -58160.8278, -123.593128
9251, 4220706, -58161.2580, -123.594042
9252, 4327575, -58161.6883, -123.594957
9253, 4429460, -58162.1185, -123.595871
9254, 4529043, -58162.5487, -123.596785
9255, 4628258, -58162.9790, -123.597699
9256, 4727863, -58163.4092, -123.598614
9257, 4827329, -58163.8394, -123.599528
9258, 4925022, -58164.2696, -123.600442
9259, 5018631, -58164.6999, -123.601356
9260, 5105668, -58165.1301, -123.602271
9261, 5183942, -58165.5603, -123.603185
9262, 5251847, -58165.9906, -123.604099
9263, 5308488, -58166.4208, -123.605013
9264, 5353651, -58166.8510, -123.605928
9265, 5387789, -58167.2813, -123.606842
9266, 5412109, -58167.7115, -123.607756
9267, 5428746, -58168.1417, -123.608670
9268, 5440905, -58168.5719, -123.609585
9269, 5452765, -58169.0022, -123.610499
9270, 5469050, -58169.4324, -123.611413
9271, 5494332, -58169.8626, -123.612327
9272, 5532307, -58170.2929, -123.613242
9273, 5585277, -58170.7231, -123.614156
9274, 5653984, -58171.1533, -123.615070
9275, 5737788, -58171.5835, -123.615984
9276, 5834971, -58172.0138, -123.616899
9277, 5943051, -58172.4440, -123.617813
9278, 6058958, -58172.8742, -123.618727
9279, 6179112, -58173.3045, -123.619641
9280, 6299479, -58173.7347, -123.620556
9281, 6415703, -58174.1649, -123.621470
9282, 6523383, -58174.5951, -123.622384
9283, 6618466, -58175.0254, -123.623298
9284, 6697620, -58175.4556, -123.624213
9285, 6758443, -58175.8858, -123.625127
9286, 6799415, -58176.3161, -123.626041
9287, 6819621, -58176.7463, -123.626955
9288, 6818418, -58177.1765, -123.627870
9289, 6795233, -58177.6067, -123.628784
9290, 6749655, -58178.0370, -123.629698
9291, 6681793, -58178.4672, -123.630612
9292, 6592755, -58178.8974, -123.631527
9293, 6484998, -58179.3277, -123.632441
9294, 6362366, -58179.7579, -123.633355
9295, 6229697, -58180.1881, -123.634269
9296, 6092115, -58180.6184, -123.635184
9297, 5954185, -58181.0486, -123.636098
9298, 5819214, -58181.4788, -123.637012
9299, 5688943, -58181.9090, -123.637926
9300, 5563726, -58182.3393, -123.638841
9301, 5443136, -58182.7695, -123.639755
9302, 5326769, -58183.1997, -123.640669
9303, 5214950, -58183.6300, -123.641583
9304, 5109086, -58184.0602, -123.642497
9305, 5011588, -58184.4904, -123.643412
9306, 4925388, -58184.9206, -123.644326
9307, 4853297, -58185.3509, -123.645240
9308, 4797451, -58185.7811, -123.646154
9309, 4759071, -58186.2113, -123.647069
9310, 4738644, -58186.6416, -123.647983
9311, 4736427, -58187.0718, -123.648897
9312, 4753036, -58187.5020, -123.649811
9313, 4789866, -58187.9322, -123.650726
9314, 4849125, -58188.3625, -123.651640
9315, 4933466, -58188.7927, -123.652554
9316, 5045287, -58189.2229, -123.653468
9317, 5185943, -58189.6532, -123.654383
9318, 5355105, -58190.0834, -123.655297
9319, 5550525, -58190.5136, -123.656211
9320, 5768284, -58190.9438, -123.657125
9321, 6003451, -58191.3741, -123.658040
9322, 6250884, -58191.8043, -123.658954
9323, 6505841, -58192.2345, -123.659868
9324, 6764195, -58192.6648, -123.660782
9325, 7022262, -58193.0950, -123.661697
9326, 7276417, -58193.5252, -123.662611
9327, 7522735, -58193.9554, -123.663525
9328, 7756844, -58194.3857, -123.664439
9329, 7974067, -58194.8159, -123.665354
9330, 8169831, -58195.2461, -123.666268
9331, 8340266, -58195.6764, -123.667182
9332, 8482836, -58196.1066, -123.668096
9333, 8596785, -58196.5368, -123.669011
9334, 8683240, -58196.9671, -123.669925
9335, 8744909, -58197.3973, -123.670839
9336, 8785491, -58197.8275, -123.671753
9337, 8809020, -58198.2577, -123.672668
9338, 8819368, -58198.6880, -123.673582
9339, 8820001, -58199.1182, -123.674496
9340, 8813952, -58199.5484, -123.675410
9341, 8803943, -58199.9787, -123.676325
9342, 8792543, -58200.4089, -123.677239
9343, 8782339, -58200.8391, -123.678153
9344, 8776071, -58201.2693, -123.679067
9345, 8776670, -58201.6996, -123.679982
9346, 8787174, -58202.1298, -123.680896
9347, 8810554, -58202.5600, -123.681810
9348, 8849567, -58202.9903, -123.682724
9349, 8906682, -58203.4205, -123.683639
9350, 8984109, -58203.8507, -123.684553
9351, 9083837, -58204.2809, -123.685467
9352, 9207597, -58204.7112, -123.686381
9353, 9356735, -58205.1414, -123.687296
9354, 9532080, -58205.5716, -123.688210
9355, 9733850, -58206.0019, -123.689124
9356, 9961660, -58206.4321, -123.690038
9357, 10214560, -58206.8623, -123.690953
9358, 10491044, -58207.2925, -123.691867
9359, 10789010, -58207.7228, -123.692781
9360, 11105737, -58208.1530, -123.693695
9361, 11437959, -58208.5832, -123.694610
9362, 11782088, -58209.0135, -123.695524
9363, 12134507, -58209.4437, -123.696438
9364, 12491808, -58209.8739, -123.697352
9365, 12850904, -58210.3042, -123.698267
9366, 13208967, -58210.7344, -123.699181
9367, 13563304, -58211.1646, -123.700095
9368, 13911247, -58211.5948, -123.701009
9369, 14250121, -58212.0251, -123.701924
9370, 14577260, -58212.4553, -123.702838
9371, 14890079, -58212.8855, -123.703752
9372, 15186114, -58213.3158, -123.704666
9373, 15463052, -58213.7460, -123.705581
9374, 15718782, -58214.1762, -123.706495
9375, 15951531, -58214.6064, -123.707409
9376, 16160132, -58215.0367, -123.708323
9377, 16344382, -58215.4669, -123.709238
9378, 16505342, -58215.8971, -123.710152
9379, 16645425, -58216.3274, -123.711066
9380, 16768213, -58216.7576, -123.711980
9381, 16878092, -58217.1878, -123.712894
9382, 16979897, -58217.6180, -123.713809
9383, 17078761, -58218.0483, -123.714723
9384, 17180201, -58218.4785, -123.715637
9385, 17290324, -58218.9087, -123.716551
9386, 17415910, -58219.3390, -123.717466
9387, 17564117, -58219.7692, -123.718380
9388, 17741762, -58220.1994, -123.719294
9389, 17954318, -58220.6296, -123.720208
9390, 18204956, -58221.0599, -123.721123
9391, 18493998, -58221.4901, -123.722037
9392, 18819016, -58221.9203, -123.722951
9393, 19175581, -58222.3506, -123.723865
9394, 19558441, -58222.7808, -123.724780
9395, 19962724, -58223.2110, -123.725694
9396, 20384840, -58223.6413, -123.726608
9397, 20822886, -58224.0715, -123.727522
9398, 21276585, -58224.5017, -123.728437
9399, 21746935, -58224.9319, -123.729351
9400, 22235747, -58225.3622, -123.730265
9401, 22745244, -58225.7924, -123.731179
9402, 23277750, -58226.2226, -123.732094
9403, 23835452, -58226.6529, -123.733008
9404, 24420151, -58227.0831, -123.733922
9405, 25032970, -58227.5133, -123.734836
9406, 25674060, -58227.9435, -123.735751
9407, 26342431, -58228.3738, -123.736665
9408, 27036044, -58228.8040, -123.737579
9409, 27752207, -58229.2342, -123.738493
9410, 28488205, -58229.6645, -123.739408
9411, 29241973, -58230.0947, -123.740322
9412, 30012590, -58230.5249, -123.741236
9413, 30800446, -58230.9551, -123.742150
9414, 31607021, -58231.3854, -123.743065
9415, 32434390, -58231.8156, -123.743979
9416, 33284662, -58232.2458, -123.744893
9417, 34159534, -58232.6761, -123.745807
9418, 35060077, -58233.1063, -123.746722
9419, 35986788, -58233.5365, -123.747636
9420, 36939863, -58233.9667, -123.748550
9421, 37919576, -58234.3970, -123.749464
9422, 38926735, -58234.8272, -123.750379
9423, 39963100, -58235.2574, -123.751293
9424, 41031729, -58235.6877, -123.752207
9425, 42137203, -58236.1179, -123.753121
9426, 43285752, -58236.5481, -123.754036
9427, 44485258, -58236.9784, -123.754950
9428, 45745115, -58237.4086, -123.755864
9429, 47075899, -58237.8388, -123.756778
9430, 48488857, -58238.2690, -123.757693
9431, 49995224, -58238.6993, -123.758607
9432, 51605519, -58239.1295, -123.759521
9433, 53328964, -58239.5597, -123.760435
9434, 55173110, -58239.9900, -123.761350
9435, 57143778, -58240.4202, -123.762264
9436, 59245268, -58240.8504, -123.763178
9437, 61480770, -58241.2806, -123.764092
9438, 63852897, -58241.7109, -123.765007
9439, 66364260, -58242.1411, -123.765921
9440, 69018026, -58242.5713, -123.766835
9441, 71818430, -58243.0016, -123.767749
9442, 74771174, -58243.4318, -123.768664
9443, 77883641, -58243.8620, -123.769578
9444, 81164831, -58244.2922, -123.770492
9445, 84624963, -58244.7225, -123.771406
9446, 88274740, -58245.1527, -123.772321
9447, 92124371, -58245.5829, -123.773235
9448, 96182517, -58246.0132, -123.774149
9449, 100455374, -58246.4434, -123.775063
9450, 104946107, -58246.8736, -123.775978
9451, 109654708, -58247.3038, -123.776892
9452, 114578293, -58247.7341, -123.777806
9453, 119711652, -58248.1643, -123.778720
9454, 125047849, -58248.5945, -123.779635
9455, 130578642, -58249.0248, -123.780549
9456, 136294570, -58249.4550, -123.781463
9457, 142184607, -58249.8852, -123.782377
9458, 148235433, -58250.3154, -123.783291
9459, 154430474, -58250.7457, -123.784206
9460, 160748980, -58251.1759, -123.785120
9461, 167165458, -58251.6061, -123.786034
9462, 173649705, -58252.0364, -123.786948
9463, 180167606, -58252.4666, -123.787863
9464, 186682606, -58252.8968, -123.788777
9465, 193157692, -58253.3271, -123.789691
9466, 199557527, -58253.7573, -123.790605
9467, 205850418, -58254.1875, -123.791520
9468, 212009773, -58254.6177, -123.792434
9469, 218014847, -58255.0480, -123.793348
9470, 223850743, -58255.4782, -123.794262
9471, 229507776, -58255.9084, -123.795177
9472, 234980384, -58256.3387, -123.796091
9473, 240265798, -58256.7689, -123.797005
9474, 245362655, -58257.1991, -123.797919
9475, 250269692, -58257.6293, -123.798834
